id	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC	P	level_1	level_2	level_3	ko_name	color	sig	label_hjust	label_nudge
K00841	16.3571723496103	45.8281992886694	-0.865786442852456	0.796572622504394	-1.4863122271403	0.203427377495606	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	patA; aminotransferase [EC:2.6.1.-]	lightblue	notsig	0	0.05
K00133	394.248895505764	870.181279716494	-2.07947493914185	0.994494239724944	-1.14220926710229	0.00550576027505634	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	blue	sig	0	0.05
K00674	48.5776876092261	96.9545657781321	-0.970754320182371	0.839683212883483	-0.997015022666268	0.160316787116517	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	lightblue	notsig	0	0.05
K17450	4.30767806772312	8.09288339997161	-0.571948168191634	0.588031885337765	-0.909743374882056	0.411968114662235	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	ACO2; homoaconitase [EC:4.2.1.-]	lightblue	notsig	0	0.05
K00003	76.0065158387137	132.322812739933	-1.02420839573299	0.870271295824618	-0.799866799391466	0.129728704175382	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	hom; homoserine dehydrogenase [EC:1.1.1.3]	lightblue	notsig	0	0.05
K16793	0.979688051650138	1.67715572695724	-0.444224856834401	0.444825844163996	-0.775622301699638	0.555174155836004	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	aksE; methanogen homoaconitase small subunit [EC:4.2.1.114]	lightblue	notsig	0	0.05
K16792	1.48426202882393	2.47305959517802	-0.318282499482094	0.342059774978313	-0.736551200745948	0.657940225021687	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	aksD; methanogen homoaconitase large subunit [EC:4.2.1.114]	lightblue	notsig	0	0.05
K05824	3.47785128994489	5.79138901011638	-0.383754199400866	0.413752814789675	-0.735713161022944	0.586247185210325	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	LYS12; homoisocitrate dehydrogenase [EC:1.1.1.87]	lightblue	notsig	0	0.05
K01778	45.7197128589254	71.4084247504642	-0.704589785380836	0.735910153976659	-0.643277950359221	0.264089846023341	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	dapF; diaminopimelate epimerase [EC:5.1.1.7]	lightblue	notsig	0	0.05
K12525	0.753758598804762	1.0317036687279	-0.214761911220633	0.174050520208658	-0.452854191572809	0.825949479791342	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	metL; bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]	lightblue	notsig	0	0.05
K01928	982.096251261664	1336.91753508582	-0.868271928170545	0.79813475189997	-0.444974149342554	0.20186524810003	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	lightblue	notsig	0	0.05
K05825	249.836164463802	333.844376501039	-0.690374321110783	0.723398036785631	-0.418193412621018	0.276601963214369	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]	lightblue	notsig	0	0.05
K05831	0.579707117502584	0.772000116662208	-0.244287095453321	0.200507209810283	-0.413276866729901	0.799492790189717	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	lysK, argE; [amino group carrier protein]-lysine/ornithine hydrolase [EC:3.5.1.130 3.5.1.132]	lightblue	notsig	0	0.05
K05823	222.546421071127	290.333108954751	-0.526522842537778	0.532197357509074	-0.383602803181826	0.467802642490926	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	dapL; N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]	lightblue	notsig	0	0.05
K00928	451.291036049355	581.989873918137	-0.990496447403013	0.84791677970676	-0.366935929080128	0.15208322029324	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	lysC; aspartate kinase [EC:2.7.2.4]	lightblue	notsig	0	0.05
K16180	0.519916863720448	0.589790460800161	-0.138075171474376	0.213372147953079	-0.181921538218739	0.786627852046921	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	pylB; methylornithine synthase [EC:5.4.99.58]	lightblue	notsig	0	0.05
K03340	411.233133085709	458.380893899759	-0.330357207084767	0.358086691405997	-0.156590404082322	0.641913308594003	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	dapdh; diaminopimelate dehydrogenase [EC:1.4.1.16]	lightblue	notsig	0	0.05
K00215	385.473323190416	416.649122942139	-0.247648988199903	0.206330793671262	-0.112201921783561	0.793669206328738	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	lightblue	notsig	0	0.05
K16182	0.502952321597201	0.516804763187456	-0.0327477251568782	0.195218909151231	-0.0391977235888539	0.804781090848769	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	pylD; 3-methylornithyl-N6-L-lysine dehydrogenase [EC:1.4.1.-]	lightblue	notsig	0	0.05
K00825	0.490834494319278	0.481129697216089	0.0238685176333323	0.177760211365368	0.0288107896997889	0.822239788634632	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	AADAT, KAT2; kynurenine/2-aminoadipate aminotransferase [EC:2.6.1.7 2.6.1.39]	pink	notsig	1	-0.05
K10978	17.7789390286105	16.8999277341057	0.045426117162734	0.102412101717313	0.0731521554357861	0.897587898282687	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	aksF; methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-]	pink	notsig	1	-0.05
K05827	0.532176771298462	0.498859761607262	0.0731287744902571	0.0031709867280264	0.0932712351004522	0.996829013271974	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	lysX; [lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase [EC:6.3.2.43]	pink	notsig	1	-0.05
K01439	365.483916327882	339.028225888665	0.188488940518845	0.0749106683347632	0.108402529262589	0.925089331665237	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	pink	notsig	1	-0.05
K01929	894.477001081365	824.0735210282	0.336663797072466	0.237300761315691	0.118271332495747	0.762699238684309	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	pink	notsig	1	-0.05
K01655	0.557043963133512	0.512092706075088	0.0935347391346779	0.0138100352129424	0.12138618232451	0.986189964787058	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	LYS21, LYS20; homocitrate synthase [EC:2.3.3.14]	pink	notsig	1	-0.05
K12524	135.128987062228	122.236238050743	0.193434025018932	0.0830049087601478	0.144665137468114	0.916995091239852	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	pink	notsig	1	-0.05
K05830	1.69422813665477	1.50713623142504	0.0957166942416852	0.017107589793229	0.168818324805695	0.982892410206771	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	lysJ, argD; [amino-group carrier protein]-gamma-(L-lysyl/L-ornithyl)-L-glutamate aminotransferase [EC:2.6.1.118 2.6.1.124]	pink	notsig	1	-0.05
K00143	0.573203130877648	0.505351893038507	0.131982763153045	0.0284867955579158	0.181758156229047	0.971513204442084	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	LYS2; L-2-aminoadipate reductase [EC:1.2.1.95]	pink	notsig	1	-0.05
K00290	0.649748854889412	0.529519902906215	0.215133584491023	0.109808105404913	0.295197274725332	0.890191894595087	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]	pink	notsig	1	-0.05
K00293	0.691862136995667	0.501585940211459	0.270995267336677	0.164504448224826	0.463987680756372	0.835495551775174	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]	pink	notsig	1	-0.05
K01714	447.524049595222	319.417923662855	1.145332289145	0.88997152930144	0.486519944060161	0.11002847069856	09100 Metabolism	09105 Amino acid metabolism	00300 Lysine biosynthesis [PATH:ko00300]	dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	pink	notsig	1	-0.05
